id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
myeloma_meta-analysis	12759_47_ILF3_DRBP76	myeloma_meta-analysis	12759_47_ILF3_DRBP76	6.73198362720261e-07	4.02962410397027e-06	FALSE	NA
myeloma_meta-analysis	12760_34_ZNF774_ZN774	myeloma_meta-analysis	12760_34_ZNF774_ZN774	2.37332644432679e-07	1.40432748823109e-06	FALSE	NA
myeloma_meta-analysis	12761_12_APBB2_APBB2	myeloma_meta-analysis	12761_12_APBB2_APBB2	9.46735913266176e-08	5.9037409598274e-07	FALSE	NA
myeloma_meta-analysis	12763_69_ZNF334_ZN334	myeloma_meta-analysis	12763_69_ZNF334_ZN334	1.47927834845279e-07	8.37542458852919e-07	FALSE	NA
myeloma_meta-analysis	12764_3_ELMO1_ELMO1	myeloma_meta-analysis	12764_3_ELMO1_ELMO1	9.00081859900299e-07	5.48904926229741e-06	FALSE	NA
myeloma_meta-analysis	12766_33_GPR142_GP142	myeloma_meta-analysis	12766_33_GPR142_GP142	3.22150885128915e-08	1.78163989655262e-07	FALSE	NA
myeloma_meta-analysis	12768_3_PPP1R3B_PPR3B	myeloma_meta-analysis	12768_3_PPP1R3B_PPR3B	5.80851586970905e-06	3.49430262967901e-05	FALSE	NA
myeloma_meta-analysis	12771_19_ZNF180_ZN180	myeloma_meta-analysis	12771_19_ZNF180_ZN180	2.1300785925815e-07	1.24053394243348e-06	FALSE	NA
myeloma_meta-analysis	12772_8_NUP98_NUP98	myeloma_meta-analysis	12772_8_NUP98_NUP98	7.95519245387503e-08	4.84233117962365e-07	FALSE	NA
myeloma_meta-analysis	12774_12_HCN1_HCN1	myeloma_meta-analysis	12774_12_HCN1_HCN1	1.28857237841403e-07	7.20474363344113e-07	FALSE	NA
myeloma_meta-analysis	12775_6_HMGB3_HMGB3	myeloma_meta-analysis	12775_6_HMGB3_HMGB3	2.77748775576389e-06	1.61915375494018e-05	FALSE	NA
myeloma_meta-analysis	12777_11_SF1_SF01	myeloma_meta-analysis	12777_11_SF1_SF01	1.11106680896364e-07	6.53438059966941e-07	FALSE	NA
myeloma_meta-analysis	12779_30_PRDM4_PRDM4	myeloma_meta-analysis	12779_30_PRDM4_PRDM4	8.52012420432345e-07	4.71972127657013e-06	FALSE	NA
myeloma_meta-analysis	12781_2_TARBP2_TRBP2	myeloma_meta-analysis	12781_2_TARBP2_TRBP2	1.70991129084347e-06	9.88491990814548e-06	FALSE	NA
myeloma_meta-analysis	12783_29_HNRNPM_HNRPM	myeloma_meta-analysis	12783_29_HNRNPM_HNRPM	1.28857237841403e-07	8.05502502749605e-07	FALSE	NA
myeloma_meta-analysis	12784_10_APBB3_APBB3	myeloma_meta-analysis	12784_10_APBB3_APBB3	3.69779077659375e-06	2.22713427148777e-05	FALSE	NA
myeloma_meta-analysis	12785_49_ZBTB33_KAISO	myeloma_meta-analysis	12785_49_ZBTB33_KAISO	2.77748775576389e-06	1.68998224281713e-05	FALSE	NA
myeloma_meta-analysis	12786_61_GPCPD1_GDE5	myeloma_meta-analysis	12786_61_GPCPD1_GDE5	6.57446056204654e-10	6.50227094994293e-09	FALSE	NA
myeloma_meta-analysis	12787_47_ZNF134_ZN134	myeloma_meta-analysis	12787_47_ZNF134_ZN134	6.5744555519416e-10	1.85744761699276e-09	FALSE	NA
myeloma_meta-analysis	12788_6_CCDC101_SGF29	myeloma_meta-analysis	12788_6_CCDC101_SGF29	4.10891739576855e-07	2.4341655500735e-06	FALSE	NA
myeloma_meta-analysis	12790_10_CCDC51_CCD51	myeloma_meta-analysis	12790_10_CCDC51_CCD51	2.1300785925815e-07	1.19917405902119e-06	FALSE	NA
myeloma_meta-analysis	12793_4_PIWIL1_PIWL1	myeloma_meta-analysis	12793_4_PIWIL1_PIWL1	2.37332644432679e-07	1.4832455776916e-06	FALSE	NA
myeloma_meta-analysis	12794_6_NLRP4_NALP4	myeloma_meta-analysis	12794_6_NLRP4_NALP4	5.52893182507208e-07	3.28465206787603e-06	FALSE	NA
myeloma_meta-analysis	12795_2_ZNF566_ZN566	myeloma_meta-analysis	12795_2_ZNF566_ZN566	4.97567719443851e-06	2.92920660262122e-05	FALSE	NA
myeloma_meta-analysis	12796_44_NUDT3_NUDT3	myeloma_meta-analysis	12796_44_NUDT3_NUDT3	0	0	FALSE	NA
myeloma_meta-analysis	12798_46_SLC4A8_S4A8	myeloma_meta-analysis	12798_46_SLC4A8_S4A8	1.27274859366374e-06	7.60233525706138e-06	FALSE	NA
myeloma_meta-analysis	12799_65_DNAJC27_DJC27	myeloma_meta-analysis	12799_65_DNAJC27_DJC27	7.81005826253984e-06	4.71960485006263e-05	FALSE	NA
myeloma_meta-analysis	12800_5_TPPP2_TPPP2	myeloma_meta-analysis	12800_5_TPPP2_TPPP2	1.01073195342115e-05	5.61455855878697e-05	FALSE	NA
myeloma_meta-analysis	12801_33_IRF2_IRF2	myeloma_meta-analysis	12801_33_IRF2_IRF2	4.79292951880334e-07	2.74439219217331e-06	FALSE	NA
myeloma_meta-analysis	12803_9_ZNF329_ZN329	myeloma_meta-analysis	12803_9_ZNF329_ZN329	1.1051123577032e-06	6.681035869065e-06	FALSE	NA
myeloma_meta-analysis	12804_5_GMEB2_GMEB2	myeloma_meta-analysis	12804_5_GMEB2_GMEB2	1.64362303214172e-08	1.14018756913458e-07	FALSE	NA
myeloma_meta-analysis	12807_89_ARHGAP30_RHG30	myeloma_meta-analysis	12807_89_ARHGAP30_RHG30	1.90005535262888e-07	1.06841156228519e-06	FALSE	NA
myeloma_meta-analysis	12808_103_CARHSP1_CHSP1	myeloma_meta-analysis	12808_103_CARHSP1_CHSP1	1.11109976883464e-07	6.21650441195561e-07	FALSE	NA
myeloma_meta-analysis	12811_55_ZNF415_ZN415	myeloma_meta-analysis	12811_55_ZNF415_ZN415	1.27274859366374e-06	7.66541320507706e-06	FALSE	NA
myeloma_meta-analysis	12812_25_ACYP2_ACYP2	myeloma_meta-analysis	12812_25_ACYP2_ACYP2	3.22145984174445e-08	1.76042413381307e-07	FALSE	NA
myeloma_meta-analysis	12813_18_EHBP1_EHBP1	myeloma_meta-analysis	12813_18_EHBP1_EHBP1	2.62977788550683e-09	1.0667416349538e-08	FALSE	NA
myeloma_meta-analysis	12814_17_RNPC3_RBM40	myeloma_meta-analysis	12814_17_RNPC3_RBM40	5.91699571448366e-09	3.0816067314751e-08	FALSE	NA
myeloma_meta-analysis	12815_9_IARS_SYIC	myeloma_meta-analysis	12815_9_IARS_SYIC	5.56398922731139e-06	3.2809299633768e-05	FALSE	NA
myeloma_meta-analysis	12817_1_GEM_GEM	myeloma_meta-analysis	12817_1_GEM_GEM	1.04359628951977e-05	6.12804664333027e-05	FALSE	NA
myeloma_meta-analysis	12818_159_SLC14A2_UT2	myeloma_meta-analysis	12818_159_SLC14A2_UT2	1.64351617185346e-06	9.34019662364124e-06	FALSE	NA
myeloma_meta-analysis	12820_1_GRAP_GRAP	myeloma_meta-analysis	12820_1_GRAP_GRAP	5.93275345390806e-06	3.37949032714191e-05	FALSE	NA
myeloma_meta-analysis	12821_6_NLRP10_NAL10	myeloma_meta-analysis	12821_6_NLRP10_NAL10	6.73198362720261e-07	3.98906654234428e-06	FALSE	NA
myeloma_meta-analysis	12822_34_APBB1_APBB1	myeloma_meta-analysis	12822_34_APBB1_APBB1	2.21149279356147e-06	1.30249999359175e-05	FALSE	NA
myeloma_meta-analysis	12825_18_APPL1_DP13A	myeloma_meta-analysis	12825_18_APPL1_DP13A	1.64351617185346e-06	1.00237844608763e-05	FALSE	NA
myeloma_meta-analysis	12826_5_SLC5A5_SC5A5	myeloma_meta-analysis	12826_5_SLC5A5_SC5A5	2.10692323281748e-05	0.00012536120136753	FALSE	NA
myeloma_meta-analysis	12827_37_RGS3_RGS3	myeloma_meta-analysis	12827_37_RGS3_RGS3	4.20724175408908e-06	2.43449690675652e-05	FALSE	NA
myeloma_meta-analysis	12830_4_SAP18_SAP18	myeloma_meta-analysis	12830_4_SAP18_SAP18	2.13589360392955e-06	1.26774216053362e-05	FALSE	NA
myeloma_meta-analysis	12831_21_TESC_TESC	myeloma_meta-analysis	12831_21_TESC_TESC	2.62979055370781e-09	1.5397530033984e-08	FALSE	NA
myeloma_meta-analysis	12832_10_ASH2L_ASH2L	myeloma_meta-analysis	12832_10_ASH2L_ASH2L	7.38608394245458e-06	4.21125830083314e-05	FALSE	NA
myeloma_meta-analysis	12834_3_KCNF1_KCNF1	myeloma_meta-analysis	12834_3_KCNF1_KCNF1	2.36663306814722e-06	1.39257162705684e-05	FALSE	NA
myeloma_meta-analysis	12835_101_PYDC1_PYDC1	myeloma_meta-analysis	12835_101_PYDC1_PYDC1	6.05830012311069e-06	3.61545157917365e-05	FALSE	NA
myeloma_meta-analysis	12838_28_DUSP15_DUS15	myeloma_meta-analysis	12838_28_DUSP15_DUS15	2.37332644432679e-07	1.44917137279245e-06	FALSE	NA
myeloma_meta-analysis	12842_43_STX10_STX10	myeloma_meta-analysis	12842_43_STX10_STX10	8.05337791733888e-07	4.81945470323164e-06	FALSE	NA
myeloma_meta-analysis	12843_6_ZNF410_ZN410	myeloma_meta-analysis	12843_6_ZNF410_ZN410	1.21555478946027e-06	7.04333142135108e-06	FALSE	NA
myeloma_meta-analysis	12844_10_BAG4_BAG4	myeloma_meta-analysis	12844_10_BAG4_BAG4	1.47927834845279e-07	8.95102911189667e-07	FALSE	NA
myeloma_meta-analysis	12845_18_SNX17_SNX17	myeloma_meta-analysis	12845_18_SNX17_SNX17	5.44369996031972e-06	3.11163045010422e-05	FALSE	NA
myeloma_meta-analysis	12846_3_FBXL5_FBXL5	myeloma_meta-analysis	12846_3_FBXL5_FBXL5	4.20724175408908e-06	2.3828347751154e-05	FALSE	NA
myeloma_meta-analysis	12847_27_RNGTT_MCE1	myeloma_meta-analysis	12847_27_RNGTT_MCE1	1.05186190748459e-06	6.24315330319596e-06	FALSE	NA
myeloma_meta-analysis	12848_9_ARHGEF2_ARHG2	myeloma_meta-analysis	12848_9_ARHGEF2_ARHG2	3.59984943395083e-06	2.11230956057016e-05	FALSE	NA
myeloma_meta-analysis	12849_25_GSKIP_GSKIP	myeloma_meta-analysis	12849_25_GSKIP_GSKIP	1.1596767466917e-06	6.69311736146501e-06	FALSE	NA
myeloma_meta-analysis	12851_5_POLM_DPOLM	myeloma_meta-analysis	12851_5_POLM_DPOLM	3.22121145134159e-06	1.84419878620954e-05	FALSE	NA
myeloma_meta-analysis	12853_112_TMOD2_TMOD2	myeloma_meta-analysis	12853_112_TMOD2_TMOD2	1.90005535262888e-07	1.11663394782927e-06	FALSE	NA
myeloma_meta-analysis	12854_3_TEAD3_TEAD3	myeloma_meta-analysis	12854_3_TEAD3_TEAD3	1.55945632849689e-05	9.24877118321373e-05	FALSE	NA
myeloma_meta-analysis	12855_16_CASS4_CT032	myeloma_meta-analysis	12855_16_CASS4_CT032	3.78677839392724e-07	2.12165983437154e-06	FALSE	NA
myeloma_meta-analysis	12856_14_TMEM237_TM237	myeloma_meta-analysis	12856_14_TMEM237_TM237	3.0397796615255e-06	1.8038263657313e-05	FALSE	NA
myeloma_meta-analysis	12859_33_ECI2_PECI	myeloma_meta-analysis	12859_33_ECI2_PECI	1.6436059447193e-08	9.16047314747413e-08	FALSE	NA
myeloma_meta-analysis	12860_7_ARPP21_cAMP_regulated_phosphoprotein_21	myeloma_meta-analysis	12860_7_ARPP21_cAMP_regulated_phosphoprotein_21	1.91698750213401e-06	1.15619935169535e-05	FALSE	NA
myeloma_meta-analysis	12861_13_TMOD3_TMOD3	myeloma_meta-analysis	12861_13_TMOD3_TMOD3	1.39122763032256e-06	8.32287833524238e-06	FALSE	NA
myeloma_meta-analysis	12862_14_NEDD9_CASL	myeloma_meta-analysis	12862_14_NEDD9_CASL	7.24739969720076e-06	4.26163814903389e-05	FALSE	NA
myeloma_meta-analysis	12864_9_NIPAL4_NIPA4	myeloma_meta-analysis	12864_9_NIPAL4_NIPA4	1.05191874679495e-08	7.60292983832618e-08	FALSE	NA
myeloma_meta-analysis	12867_40_DYNLT3_DYLT3	myeloma_meta-analysis	12867_40_DYNLT3_DYLT3	3.78699440955643e-07	2.19363836349863e-06	FALSE	NA
myeloma_meta-analysis	12869_68_DDX6_DDX6	myeloma_meta-analysis	12869_68_DDX6_DDX6	6.57438095635798e-08	3.92130927751444e-07	FALSE	NA
myeloma_meta-analysis	12871_10_TWF1_TWF1	myeloma_meta-analysis	12871_10_TWF1_TWF1	8.54294326861509e-06	4.86975412097114e-05	FALSE	NA
myeloma_meta-analysis	12872_35_CNGA2_CNGA2	myeloma_meta-analysis	12872_35_CNGA2_CNGA2	3.18195359117839e-07	1.97431667529083e-06	FALSE	NA
myeloma_meta-analysis	12873_11_SPN_LEUK	myeloma_meta-analysis	12873_11_SPN_LEUK	1.10521883369757e-06	6.51019343358775e-06	FALSE	NA
myeloma_meta-analysis	12875_28_UBTD2_UBTD2	myeloma_meta-analysis	12875_28_UBTD2_UBTD2	1.51466834807716e-06	8.96693637173036e-06	FALSE	NA
myeloma_meta-analysis	12876_39_SPEF1_SPEF1	myeloma_meta-analysis	12876_39_SPEF1_SPEF1	2.8992642267098e-07	1.7602391482333e-06	FALSE	NA
myeloma_meta-analysis	12878_60_OSBPL11_OSB11	myeloma_meta-analysis	12878_60_OSBPL11_OSB11	6.57446056204654e-10	7.76968624234027e-09	FALSE	NA
myeloma_meta-analysis	12879_5_RBL1_p107	myeloma_meta-analysis	12879_5_RBL1_p107	7.81005826253984e-06	4.63792365129399e-05	FALSE	NA
myeloma_meta-analysis	12880_1_SV2A_SV2A	myeloma_meta-analysis	12880_1_SV2A_SV2A	1.6830291901346e-07	9.6932091303869e-07	FALSE	NA
myeloma_meta-analysis	12881_17_RDH16_RDH16	myeloma_meta-analysis	12881_17_RDH16_RDH16	1.1803104505039e-05	6.88254725746212e-05	FALSE	NA
myeloma_meta-analysis	12882_7_PARP11_PAR11	myeloma_meta-analysis	12882_7_PARP11_PAR11	1.64362303214172e-08	8.88936880905507e-08	FALSE	NA
myeloma_meta-analysis	12885_42_NR1D2_NR1D2	myeloma_meta-analysis	12885_42_NR1D2_NR1D2	1.1596767466917e-06	7.00095239631775e-06	FALSE	NA
myeloma_meta-analysis	12888_18_SAP30_SAP30	myeloma_meta-analysis	12888_18_SAP30_SAP30	9.62420689806087e-06	5.92067428335834e-05	FALSE	NA
myeloma_meta-analysis	12891_1_MICALL2_MILK2	myeloma_meta-analysis	12891_1_MICALL2_MILK2	3.22121145134159e-06	1.83150379174759e-05	FALSE	NA
myeloma_meta-analysis	12892_10_SYTL1_SYTL1	myeloma_meta-analysis	12892_10_SYTL1_SYTL1	1.21555478946027e-06	7.04496606754257e-06	FALSE	NA
myeloma_meta-analysis	12893_159_IFI16_IP16	myeloma_meta-analysis	12893_159_IFI16_IP16	3.50321393121754e-06	2.02335219385333e-05	FALSE	NA
myeloma_meta-analysis	12894_3_PAXIP1_PAXI1	myeloma_meta-analysis	12894_3_PAXIP1_PAXI1	4.1027185205921e-06	2.35160640157577e-05	FALSE	NA
myeloma_meta-analysis	12895_28_DGKB_DGKB	myeloma_meta-analysis	12895_28_DGKB_DGKB	2.89940609987296e-07	1.67833681833807e-06	FALSE	NA
myeloma_meta-analysis	12904_180_CUBN_cubilin	myeloma_meta-analysis	12904_180_CUBN_cubilin	1.6436059447193e-08	1.00549787015429e-07	FALSE	NA
myeloma_meta-analysis	12923_51_KRT17_Keratin_17	myeloma_meta-analysis	12923_51_KRT17_Keratin_17	7.81005826253984e-06	4.60649082565186e-05	FALSE	NA
myeloma_meta-analysis	12925_105_AXIN2_AXIN2	myeloma_meta-analysis	12925_105_AXIN2_AXIN2	7.81005826253984e-06	4.50781603950772e-05	FALSE	NA
myeloma_meta-analysis	12931_16_NR3C2_MCR	myeloma_meta-analysis	12931_16_NR3C2_MCR	1.11106680896364e-07	6.60522177640784e-07	FALSE	NA
myeloma_meta-analysis	12933_17_ENOX1_ENOX1	myeloma_meta-analysis	12933_17_ENOX1_ENOX1	2.36663306814722e-06	1.36941909562921e-05	FALSE	NA
myeloma_meta-analysis	12934_1_HERC5_HERC5	myeloma_meta-analysis	12934_1_HERC5_HERC5	1.47922734126954e-07	8.90451390417808e-07	FALSE	NA
myeloma_meta-analysis	12936_38_RLBP1_RLBP1	myeloma_meta-analysis	12936_38_RLBP1_RLBP1	4.10915492434279e-07	2.47698603050622e-06	FALSE	NA
myeloma_meta-analysis	12939_1_POLR1C_RPAC1	myeloma_meta-analysis	12939_1_POLR1C_RPAC1	3.31389516253151e-06	1.85721390852362e-05	FALSE	NA
myeloma_meta-analysis	12940_35_ALDH3B1_AL3B1	myeloma_meta-analysis	12940_35_ALDH3B1_AL3B1	2.1300785925815e-07	1.31092631349355e-06	FALSE	NA
myeloma_meta-analysis	12945_33_RAB18_RAB18	myeloma_meta-analysis	12945_33_RAB18_RAB18	1.78951851793157e-05	0.000105106912313849	FALSE	NA
myeloma_meta-analysis	12954_71_PPARA_PPARa	myeloma_meta-analysis	12954_71_PPARA_PPARa	3.22121145134159e-06	1.83529849153134e-05	FALSE	NA
myeloma_meta-analysis	12956_40_KIAA1279_KBP	myeloma_meta-analysis	12956_40_KIAA1279_KBP	9.49307755812821e-07	5.39615884512634e-06	FALSE	NA
myeloma_meta-analysis	12957_62_UQCRB_UCR6	myeloma_meta-analysis	12957_62_UQCRB_UCR6	4.2076140465661e-08	2.60628846837082e-07	FALSE	NA
myeloma_meta-analysis	12960_9_GCK_HXK4	myeloma_meta-analysis	12960_9_GCK_HXK4	1.47922734126954e-07	8.63087787311337e-07	FALSE	NA
myeloma_meta-analysis	12963_1_GPR107_GP107	myeloma_meta-analysis	12963_1_GPR107_GP107	8.05403745449303e-07	4.97782103302614e-06	FALSE	NA
myeloma_meta-analysis	12968_2_CSRP2_CSRP2	myeloma_meta-analysis	12968_2_CSRP2_CSRP2	1.57843423301322e-06	9.03040932396587e-06	FALSE	NA
myeloma_meta-analysis	12970_35_STAU2_STAU2	myeloma_meta-analysis	12970_35_STAU2_STAU2	5.93275345390806e-06	3.55725814225634e-05	FALSE	NA
myeloma_meta-analysis	12975_11_KRT20_Keratin_20	myeloma_meta-analysis	12975_11_KRT20_Keratin_20	8.69347550939464e-06	5.04924413306741e-05	FALSE	NA
myeloma_meta-analysis	12976_49_SORBS3_Vinexin_b	myeloma_meta-analysis	12976_49_SORBS3_Vinexin_b	2.06161092397438e-06	1.24431224740278e-05	FALSE	NA
myeloma_meta-analysis	12980_31_RBM22_RBM22	myeloma_meta-analysis	12980_31_RBM22_RBM22	6.31480190800113e-06	3.94015946816849e-05	FALSE	NA
myeloma_meta-analysis	12986_12_LIN7C_LIN7C	myeloma_meta-analysis	12986_12_LIN7C_LIN7C	1.07698631214275e-05	6.19610612737016e-05	FALSE	NA
myeloma_meta-analysis	12987_12_SRSF7_SRSF7	myeloma_meta-analysis	12987_12_SRSF7_SRSF7	1.70991129084347e-06	9.85748430911187e-06	FALSE	NA
myeloma_meta-analysis	12988_49_EWSR1_EWS	myeloma_meta-analysis	12988_49_EWSR1_EWS	3.18211977616284e-07	1.76421790969365e-06	FALSE	NA
myeloma_meta-analysis	12990_39_MAP3K3_MAP3K3	myeloma_meta-analysis	12990_39_MAP3K3_MAP3K3	1.05190861223433e-08	5.86403748735431e-08	FALSE	NA
myeloma_meta-analysis	12991_49_CUL9_CUL9	myeloma_meta-analysis	12991_49_CUL9_CUL9	2.28840461315589e-06	1.32907922359096e-05	FALSE	NA
myeloma_meta-analysis	12993_21_NPLOC4_NPL4	myeloma_meta-analysis	12993_21_NPLOC4_NPL4	9.49307755812821e-07	5.3912014455227e-06	FALSE	NA
myeloma_meta-analysis	13007_66_LCN10_LCN10	myeloma_meta-analysis	13007_66_LCN10_LCN10	2.36663306814722e-06	1.35025259372003e-05	FALSE	NA
myeloma_meta-analysis	13011_20_RPS10_RS10	myeloma_meta-analysis	13011_20_RPS10_RS10	1.91698750213401e-06	1.07310137820183e-05	FALSE	NA
myeloma_meta-analysis	13013_41_PARK2_PRKN2	myeloma_meta-analysis	13013_41_PARK2_PRKN2	8.52012420432345e-07	5.09037857842254e-06	FALSE	NA
myeloma_meta-analysis	13022_20_TP53I11_P5I11	myeloma_meta-analysis	13022_20_TP53I11_P5I11	3.22150885128915e-08	1.8661197143007e-07	FALSE	NA
myeloma_meta-analysis	13025_4_FRS2_FRS2	myeloma_meta-analysis	13025_4_FRS2_FRS2	1.06022511372852e-05	6.15076348448777e-05	FALSE	NA
myeloma_meta-analysis	13027_20_CBX7_CBX7	myeloma_meta-analysis	13027_20_CBX7_CBX7	1.1596767466917e-06	6.90900906346839e-06	FALSE	NA
myeloma_meta-analysis	13032_1_BECN1_BECN1	myeloma_meta-analysis	13032_1_BECN1_BECN1	7.24739969720076e-06	4.26064219073734e-05	FALSE	NA
myeloma_meta-analysis	13039_1_PPP1R8_PP1R8	myeloma_meta-analysis	13039_1_PPP1R8_PP1R8	8.69347550939464e-06	5.01075799809334e-05	FALSE	NA
myeloma_meta-analysis	13041_47_TRAF4_TRAF4	myeloma_meta-analysis	13041_47_TRAF4_TRAF4	7.9549947894289e-08	4.59643339237228e-07	FALSE	NA
myeloma_meta-analysis	13042_7_KCNA10_KCA10	myeloma_meta-analysis	13042_7_KCNA10_KCA10	1.91698750213401e-06	1.15401271197848e-05	FALSE	NA
myeloma_meta-analysis	13043_157_ATAD2_ATAD2	myeloma_meta-analysis	13043_157_ATAD2_ATAD2	4.31307645402376e-06	2.55943238726141e-05	FALSE	NA
myeloma_meta-analysis	13044_5_TSG101_TS101	myeloma_meta-analysis	13044_5_TSG101_TS101	4.20769512304592e-08	2.47513794551734e-07	FALSE	NA
myeloma_meta-analysis	13053_6_SLC6A14_S6A14	myeloma_meta-analysis	13053_6_SLC6A14_S6A14	2.37343114808394e-07	1.31976542637277e-06	FALSE	NA
myeloma_meta-analysis	13055_53_PSD_PSD1	myeloma_meta-analysis	13055_53_PSD_PSD1	2.8992642267098e-07	1.67019193132811e-06	FALSE	NA
myeloma_meta-analysis	13056_18_SLC6A16_S6A16	myeloma_meta-analysis	13056_18_SLC6A16_S6A16	1.84664690018988e-06	1.11245692408506e-05	FALSE	NA
myeloma_meta-analysis	13059_33_RFK_RIFK	myeloma_meta-analysis	13059_33_RFK_RIFK	8.52012420432345e-07	5.05221299335099e-06	FALSE	NA
myeloma_meta-analysis	13062_4_GMFG_GMFG	myeloma_meta-analysis	13062_4_GMFG_GMFG	2.37332644432679e-07	1.32911526261912e-06	FALSE	NA
myeloma_meta-analysis	13066_42_EDC4_EDC4	myeloma_meta-analysis	13066_42_EDC4_EDC4	3.78677839392724e-07	2.24701642328292e-06	FALSE	NA
myeloma_meta-analysis	13067_5_PRKG1_KGP1B	myeloma_meta-analysis	13067_5_PRKG1_KGP1B	1.45221576886644e-06	8.39710975638819e-06	FALSE	NA
myeloma_meta-analysis	13068_139_CCS_CCS	myeloma_meta-analysis	13068_139_CCS_CCS	8.39374590353089e-06	4.86949626703766e-05	FALSE	NA
myeloma_meta-analysis	13073_14_ANP32A_AN32A	myeloma_meta-analysis	13073_14_ANP32A_AN32A	7.59975942428532e-07	4.29619103543415e-06	FALSE	NA
myeloma_meta-analysis	13076_4_FXR1_FXR1	myeloma_meta-analysis	13076_4_FXR1_FXR1	8.84530107947774e-06	4.99144119268717e-05	FALSE	NA
myeloma_meta-analysis	13078_3_CETN2_CETN2	myeloma_meta-analysis	13078_3_CETN2_CETN2	1.05191874679495e-08	6.56287502519678e-08	FALSE	NA
myeloma_meta-analysis	13082_9_UNC45A_UN45A	myeloma_meta-analysis	13082_9_UNC45A_UN45A	1.90005535262888e-07	1.03618744678362e-06	FALSE	NA
myeloma_meta-analysis	13083_18_VARS_SYVC	myeloma_meta-analysis	13083_18_VARS_SYVC	9.99928686634222e-07	5.79658948015413e-06	FALSE	NA
myeloma_meta-analysis	13085_18_GLP1R_GLP1R	myeloma_meta-analysis	13085_18_GLP1R_GLP1R	1.1051123577032e-06	6.55767070338449e-06	FALSE	NA
myeloma_meta-analysis	13088_397_BTC_BTC	myeloma_meta-analysis	13088_397_BTC_BTC	6.57453930885013e-08	3.74729874779998e-07	FALSE	NA
myeloma_meta-analysis	13089_6_HIF1A_HIF_1a	myeloma_meta-analysis	13089_6_HIF1A_HIF_1a	2.21149279356147e-06	1.3116896375527e-05	FALSE	NA
myeloma_meta-analysis	13090_17_S100A6_S100A6	myeloma_meta-analysis	13090_17_S100A6_S100A6	2.0618806485054e-06	1.16279669013364e-05	FALSE	NA
myeloma_meta-analysis	13093_6_SECTM1_SECTM1	myeloma_meta-analysis	13093_6_SECTM1_SECTM1	1.77762257062198e-06	9.94404672245699e-06	FALSE	NA
myeloma_meta-analysis	13094_75_RSPO3_RSPO3	myeloma_meta-analysis	13094_75_RSPO3_RSPO3	3.22121145134159e-06	1.8839639834474e-05	FALSE	NA
myeloma_meta-analysis	13095_51_REG1A_PSP	myeloma_meta-analysis	13095_51_REG1A_PSP	1.1596767466917e-06	6.21365480927931e-06	FALSE	NA
myeloma_meta-analysis	13097_11_BCL2L2_Apoptosis_regulator_Bcl_W	myeloma_meta-analysis	13097_11_BCL2L2_Apoptosis_regulator_Bcl_W	4.20724175408908e-06	2.39160505631449e-05	FALSE	NA
myeloma_meta-analysis	13098_93_FIGF_VEGF_D	myeloma_meta-analysis	13098_93_FIGF_VEGF_D	1.45931798391287e-05	7.45440239695341e-05	FALSE	NA
myeloma_meta-analysis	13101_60_SOST_SOST	myeloma_meta-analysis	13101_60_SOST_SOST	8.52012420432345e-07	4.79777629898798e-06	FALSE	NA
myeloma_meta-analysis	13102_1_FAM3D_FAM3D	myeloma_meta-analysis	13102_1_FAM3D_FAM3D	4.2076140465661e-08	2.63529253637853e-07	FALSE	NA
myeloma_meta-analysis	13104_32_EFNB1_EFNB1	myeloma_meta-analysis	13104_32_EFNB1_EFNB1	2.77748775576389e-06	1.52200695929909e-05	FALSE	NA
myeloma_meta-analysis	13105_7_SNAP25_SNP25	myeloma_meta-analysis	13105_7_SNAP25_SNP25	8.05403745449303e-07	4.65123862000293e-06	FALSE	NA
myeloma_meta-analysis	13107_9_LYPD3_LYPD3	myeloma_meta-analysis	13107_9_LYPD3_LYPD3	7.59975942428532e-07	4.13449210772487e-06	FALSE	NA
myeloma_meta-analysis	13109_82_NEGR1_NEGR1	myeloma_meta-analysis	13109_82_NEGR1_NEGR1	1.06022511372852e-05	5.57119230598812e-05	FALSE	NA
myeloma_meta-analysis	13111_79_BCL6_BCL6	myeloma_meta-analysis	13111_79_BCL6_BCL6	2.44617400356451e-06	1.4417357422209e-05	FALSE	NA
myeloma_meta-analysis	13112_179_FSTL1_FSTL1	myeloma_meta-analysis	13112_179_FSTL1_FSTL1	1.11109976883464e-07	6.34314823505989e-07	FALSE	NA
myeloma_meta-analysis	13113_7_SPP1_Osteopontin	myeloma_meta-analysis	13113_7_SPP1_Osteopontin	4.79292951880334e-07	2.80684671162684e-06	FALSE	NA
myeloma_meta-analysis	13114_50_LUM_Lumican	myeloma_meta-analysis	13114_50_LUM_Lumican	6.18516660933823e-06	3.29506837343783e-05	FALSE	NA
myeloma_meta-analysis	13116_25_CD177_CD177	myeloma_meta-analysis	13116_25_CD177_CD177	6.31782433441104e-07	4.99711891238584e-06	FALSE	NA
myeloma_meta-analysis	13118_5_SMOC1_SMOC1	myeloma_meta-analysis	13118_5_SMOC1_SMOC1	2.21149279356147e-06	1.19855635719299e-05	FALSE	NA
